business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,Mon,Tue,Wed,Thu,Fri,Sat,Sun
eSLwC2iFJOU4UWXyuPiTpg,"Hennessey's Tavern","Downtown","425 Fremont St",Las Vegas,NV,89101,36.1689181,-115.1415925,3.0,279,1,9-3,9-3,9-3,9-3,9-3,9-3,9-3
fOh0yRN8xOoiC0KebvSJ2Q,"Exotics Racing","","6925 Speedway Blvd, Ste C105",Las Vegas,NV,89115,36.2815328517,-115.021386688,4.5,204,1,9-16,9-16,9-16,9-16,9-16,9-16,9-16
jcasci3gjbsSuTEVzvDQKg,"Mama Ricotta's Restaurant","Myers Park","601 S Kings Dr, Ste AA",Charlotte,NC,28204,35.2098855155,-80.8355979086,4.0,296,1,11-22,11-22,11-22,11-22,11-23,11-23,11-21
iIjVO7cLD1UEmIO7G05Ujw,"Rosita's Place","","2310 E Mcdowell Rd",Phoenix,AZ,85006,33.4660268,-112.0323718,4.0,260,1,10-22,10-22,10-22,10-22,10-22,9-23,8-21
V9bs-9SqhlryOCLy6vk6gg,"Tim Finnegan's Irish Restaurant and Pub","","9201 N 29th Ave",Phoenix,AZ,85051,33.5691369028,-112.120358001,4.0,225,1,11-2,11-2,11-2,11-2,11-2,11-2,11-2
j2w6wlRmlaZaaErQus8ElQ,"Pita House","Southeast","1310 E Silverado Ranch Blvd, Ste 101",Las Vegas,NV,89183,36.014112,-115.1349296,4.5,203,1,11-20,11-20,11-20,11-20,11-20,11-20,11-20
jN00dj1opLMyFczkCTptqQ,"7 Day Spa & Nails","","2040 E Rio Salado Pkwy, Ste 115",Tempe,AZ,85281,33.4324199,-111.9025318,3.0,201,1,9-19,9-19,9-19,9-19,9-19,9-19,10-17
-a857YYdjzgOdOjFFRsRXQ,"Beer Park","The Strip","3655 S Las Vegas Blvd",Las Vegas,NV,89109,36.1121062442,-115.172506542,4.0,232,1,11-0,11-0,11-0,11-0,11-2,9-2,9-0
DB9BRdu7is0AK1DvcuKlcw,"Five Guys Burgers and Fries","Spring Valley","9484 W Flamingo Rd, Ste 180",Las Vegas,NV,89147,36.1158067,-115.2987479,4.0,241,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
0KjY3gmtqQjc4sK-uG-6fQ,"Pink Box Doughnuts","Anthem","10251 S Eastern Ave, Ste C",Henderson,NV,89052,36.0033972,-115.1104709,4.0,233,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
eoJfl5vG7X87QhcKb0nt5Q,"Hofbrauhaus Cleveland","Playhouse Square","1550 Chester Ave",Cleveland,OH,44114,41.5031245,-81.6812075,3.0,223,1,11-23,11-23,11-23,11-23,11-2,11-2,11-23
LNOnYo13ggdoEGD-syYHIA,"Feast Buffet","Anthem","2300 Paseo Verde Pkwy",Henderson,NV,89052,36.0206092246,-115.089838748,3.0,280,1,8-21,8-21,8-21,8-21,8-21,8-21,8-21
e-cxqDjKEHEcISP2iGcZxg,"Blue Martini Lounge","","5455 E High St, Ste 101",Phoenix,AZ,85054,33.6753261878,-111.963375202,3.5,267,1,16-0,16-0,16-2,16-2,16-2,16-2,16-2
PycR_Mr5jA9jB4Xg3nX0Yw,"Payless Car Rental","","Phoenix Sky Harbor International Airport, 1805 E Sky Harbor Cir S",Phoenix,AZ,85034,33.4410804453,-112.025810677,1.0,276,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
gLOc1Fzl8yuKGq7B1TWj_A,"Pink Polish","","5055 W Ray Rd, Ste 15",Chandler,AZ,85226,33.3192377,-111.9294836,4.0,262,1,10-19,10-19,10-19,10-19,9-19,9-18,11-17
k2b3niokS_tosjah_rzCPw,"Metro Pizza","Centennial","6720 Sky Pointe Dr",Las Vegas,NV,89131,36.2867051837,-115.274604778,3.5,207,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
r8hF3kwnZzxTo1IYNcI6rg,"El Sombrero Mexican Bistro","Downtown","807 S Main St",Las Vegas,NV,89101,36.1627231,-115.1512318,4.0,298,1,11-21,11-21,11-21,11-21,11-22,11-22,11-15
34VuBMNaG9nJiyqsnoEgPg,"Nori Sushi","","21001 N Tatum Blvd, Ste 48",Phoenix,AZ,85050,33.6762311588,-111.971345034,4.0,264,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
67X6JB3kvZ2B_p8pucgNXA,"Kona Grill","","5310 E High St, Ste 101",Phoenix,AZ,85054,33.67681,-111.966607,3.5,242,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
38-sjGYYVcQEKrZe5Nu47A,"Johnny Mac's Restaurant & Bar","","842 S Boulder Hwy",Henderson,NV,89015,36.0267215,-114.9648073,4.0,252,1,11-22,11-22,11-22,11-22,11-22,11-22,11-21
ehaoreB8IzKY8KvRGqxcUA,"Fuel & Fuddle","Oakland","212 Oakland Ave",Pittsburgh,PA,15213,40.4412454,-79.9566016,3.5,227,1,11-1,11-1,11-1,11-1,11-1,11-1,11-1
iB9By3dVS6BydSUiDHxLyw,"Half Moon Sports Grill","","2121 E Highland Ave",Phoenix,AZ,85016,33.5054706,-112.0370088,3.0,273,1,11-2,11-2,11-2,11-2,11-2,11-2,11-2
Ks0M3J4vZAKsHPuCINz5fQ,"The Cupcakery","","7175 W Lake Mead Blvd",Las Vegas,NV,89128,36.1955021,-115.2482722,3.5,230,1,8-20,8-20,8-20,8-20,8-20,9-20,10-18
2qjvYspb3bEmCaw1vmSk0g,"Sushi Muramoto","","546 N Midvale Blvd",Madison,WI,53705,43.0722438447,-89.4523339244,4.0,206,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
zw4Legbcu018p5WcZ74iWA,"Patati Patata","Plateau-Mont-Royal","4177 Boulevard Saint-Laurent",Montreal,QC,H2W 1Y7,45.5180522808,-73.5814570504,4.0,221,1,8-2,8-2,8-2,8-2,8-2,8-2,8-2
PJPO9AYkt__t4kSWdSWnfw,"MTO Café","South Summerlin","10970 Rosemary Park Dr, Ste 100",Las Vegas,NV,89135,36.1508714858,-115.33308159,3.5,235,1,9-19,9-19,9-19,9-19,9-20,8-20,8-19
w1clLiXOo-yLhNjt5jDBCA,"Union Social Eatery","","6986 Financial Drive, Unit 6",Mississauga,ON,L5N 8J4,43.6110076,-79.7498791,4.0,222,1,11-0,11-0,11-0,11-1,11-1,11-1,11-23
5Dccw539NNtnyCgTu5ed5A,"Thai House","Southeast","9850 S Maryland Pkwy, Ste 17",Las Vegas,NV,89183,36.0105784998,-115.134144854,3.5,292,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
Wnq5to0-jXyh0-_jRZ6VOQ,"Z Tejas","","20 W 6th St",Tempe,AZ,85281,33.4245625,-111.9409053,3.5,245,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
2BuY5r2GWoai6IAn9FptCg,"Spa & Salon At ARIA","The Strip","3730 Las Vegas Blvd S",Las Vegas,NV,89109,36.10737,-115.173177,4.0,229,1,5-20,5-20,5-20,5-20,5-20,5-20,5-20
qfj5Ih8-6RPF2ccvNGvCcg,"Apple Store","Southeast","6671 Las Vegas Blvd",Las Vegas,NV,89119,36.0675906146,-115.177863836,3.0,216,1,10-21,10-21,10-21,10-21,10-22,10-22,11-20
4mb32UmQULqg7IMck28vog,"Pinches Tacos","Spring Valley","9205 W Russell Rd, Ste 190",Las Vegas,NV,89148,36.0845762,-115.2932145,4.0,273,1,9-23,9-23,9-23,9-23,9-1,9-1,9-22
8K5fQnv3YZIIhERyU82UBg,"Boustan","Ville-Marie","2020 Rue Crescent",Montréal,QC,H3G 2B8,45.498098,-73.5778296,4.0,267,1,11-4,11-4,11-4,11-4,11-4,11-4,17-4
sv694ZNBZfoC18OL5eRVuw,"Springs Preserve","Westside","333 S Valley View Blvd",Las Vegas,NV,89136,36.1712309206,-115.190473429,4.0,282,1,9-17,9-17,9-17,9-17,9-17,9-17,9-17
bzyoY6HHZJS39fspg-6DrA,"Dickey's Barbecue Pit","Southeast","7430 Las Vegas Blvd. South",Las Vegas,NV,89123,36.0544189,-115.1714995,3.5,203,1,11-21,11-21,11-21,11-21,11-21,11-21,11-21
VrIskBdLuRxS0HsSimJOhA,"Tilted Kilt Pub & Eatery","","2 E Jefferson St",Phoenix,AZ,85003,33.4471695,-112.0738049,3.0,274,1,11-0,11-0,11-0,11-0,11-2,11-2,11-0
cUwNW5NEua_yMcAx-X2sMg,"Grumpy's Cafe","Tremont","2621 W 14th St",Cleveland,OH,44113,41.476519,-81.690993,4.0,223,1,7-15,7-15,7-15,7-15,7-22,8-22,8-15
Ey1iEY8yAQG5MEBZPQ_niQ,"Fremont Hotel & Casino","Downtown","200 Fremont St",Las Vegas,NV,89101,36.1710681,-115.145324,3.0,235,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
bcgpyqPjC81lODTHzL_Mhw,"Legacy Air","","6525 Button Quail St",Las Vegas,NV,89084,36.278148,-115.185966,5.0,270,1,8-20,8-20,8-20,8-20,8-20,8-17,8-17
w2b0ve7xpuCQkwYICFIUOg,"Pasta Shop Ristorante","Anthem","2525 W Horizon Ridge Pkwy",Henderson,NV,89052,36.0053734,-115.0965399,4.0,252,1,17-21,17-21,17-21,17-21,17-21,17-21,17-21
4MQaqhBUJCpghGukSWNq7w,"The Loose Moose","Downtown Core","146 Front Street West",Toronto,ON,M5J 1G2,43.6452325,-79.383897,3.5,243,1,11-1,11-1,11-1,11-2,11-2,11-2,11-0
9c3LlXubVkbMwIrS8dIp0Q,"Ribs & Burgers","South Summerlin","2010 Festival Plaza Dr, Ste 170",Las Vegas,NV,89135,36.149123,-115.332938,3.5,258,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
48vnBJK0B95JpO0_OMrTQw,"No Cover Nightclubs","","4575 Dean Martin Dr",Las Vegas,NV,89103,36.1069761,-115.1824623,4.5,204,1,12-2,12-2,12-2,12-2,12-2,12-2,12-2
yF9G4dJAm94pfnEWzPtPYQ,"Organ Stop Pizza","","1149 E Southern Ave",Mesa,AZ,85204,33.3927653,-111.8076814,3.5,233,1,17-21,17-21,17-21,17-21,17-22,16-22,16-21
R1oI13c1oNxE91wkjYDeow,"Pure Sushi","","20567 N Hayden Rd, Ste 100",Scottsdale,AZ,85255,33.6716432,-111.9057779,4.0,229,1,11-22,11-22,11-22,11-22,11-23,11-23,11-21
FsCujpVh9Za2Dl5MIYLCxA,"Zu Izakaya Asian Kitchen","","2210 N Scottsdale Rd",Tempe,AZ,85281,33.4525298384,-111.926886571,4.5,295,1,16-1,16-1,16-1,16-1,16-2,16-2,16-22
s5jo4xojsezzl8TKP7XKtQ,"Greenfield Nails & Spa","","888 S Greenfield Rd, Ste 104",Gilbert,AZ,85296,33.3349694,-111.7396046,4.5,219,1,9-19,9-19,9-19,9-19,9-19,9-18,10-17
vx1gUYqYQE2O5rfOrUi-Cw,"Hyatt Regency Phoenix","","122 North 2nd St",Phoenix,AZ,85004,33.449858,-112.071886,3.5,224,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
R7LyTeiOHLyTNkA8HssBRQ,"Los Tacos","Westside","4001 W Sahara Ave",Las Vegas,NV,89102,36.1441999,-115.1944048,4.0,270,1,10-22,10-22,10-22,10-22,10-22,10-22,10-22
WU4wM-uD1INThG6F3sGzCQ,"Kimpton Palomar Hotel Phoenix Cityscape","","2 E Jefferson St",Phoenix,AZ,85004,33.4474723,-112.0732602,4.5,213,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
5JjGTaZkHbbjBrzBODcsAQ,"Daisho Sushi","Southeast","7435 S Eastern Ave",Las Vegas,NV,89123,36.055832,-115.120023,4.0,207,1,11-23,11-23,11-23,11-23,11-23,11-23,11-23
plHKBwA18aWeP-TG8DC96Q,"Smoke BBQ Taqueria","Lawrenceville","4115 Butler St",Pittsburgh,PA,15201,40.4699387,-79.9610646,3.5,255,1,11-22,11-22,11-22,11-22,11-23,11-23,11-15
JezHN-9KKLTMbojq00VP0g,"Le Petit Triangle Café","Ohio City","1881 Fulton Rd",Cleveland,OH,44113,41.4831995,-81.7102123,4.0,257,1,10-22,10-22,10-22,10-22,10-23,10-23,10-21
HaWU8ICNtjIkCN_ZNrx1hw,"Illumilatte Brew Society","Spring Valley","6825 W Russell Rd, Ste 155",Las Vegas,NV,89118,36.0845009115,-115.241361431,4.0,217,1,6-0,6-0,6-0,6-0,6-0,6-0,8-20
I4Nr-MVc26qWr08-S3Q1ow,"Greenberg's Deli","The Strip","New York New York Hotel, 3790 Las Vegas Blvd S",Las Vegas,NV,89136,36.1022287,-115.1745851,4.0,245,1,9-22,9-22,9-22,9-22,9-22,9-22,9-22
ZtsnwjxjzMUI6tDZNrJUeA,"Montana Meat Company","Southwest","9135 S Durango",Las Vegas,NV,89113,36.0219644,-115.2796586,3.5,276,1,6-6,6-6,6-6,6-6,6-6,6-6,6-6
Uvq6V0G784vJzYFjLddIgg,"Tru Burger Co.","","9828 W Northern Ave, Ste 1705",Peoria,AZ,85345,33.553539,-112.2707901,4.0,237,1,11-20,11-20,11-20,11-20,11-22,11-22,11-20
F0lI9okn4pzmN_iq5UqF7w,"Pieology Pizzeria","South Summerlin","10965 Lavender Hills Dr, Ste 130",Las Vegas,NV,89135,36.1449601851,-115.332681937,4.0,256,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
iuSq6jpt-r-7JxqXE5hK6g,"Heart and Soul Cafe","","4705 E Carefree Hwy",Cave Creek,AZ,85331,33.7984809875,-111.979133606,4.0,200,1,7-14,7-21,7-21,7-21,7-21,7-21,7-14
z8XIldYr65CKOz8yOI5R8A,"JW Marriott Las Vegas Resort & Spa","Westside","221 N Rampart Blvd",Las Vegas,NV,89145,36.1746157219,-115.290709838,3.5,275,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
TXS-9SUkjpZFz29XOB1SPg,"M&M Soul Food Cafe","The Strip","2211 S Las Vegas Blvd",Las Vegas,NV,89104,36.1453494842,-115.156019926,3.0,217,1,7-20,7-20,7-20,7-20,7-20,7-20,7-20
hPclwunHi36YV8cPghWJBg,"Thai Food To Go","Eastside","3242 E Desert Inn Rd, Ste 9",Las Vegas,NV,89121,36.130228,-115.103766,4.5,277,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
OFNXLfKbnsh7zV6Iu3EbyA,"Flamingo Pizza","Chinatown","3500 Wynn Rd",Las Vegas,NV,89103,36.1262137014,-115.194479712,3.5,243,1,10-4,10-4,10-4,10-4,10-6,10-6,10-4
EvWGuX0eqKcZvLRgtIFHZg,"Eddie's Place","Cotswold","617 S Sharon Amity Rd",Charlotte,NC,28211,35.1717635,-80.8062086,4.0,204,1,7-22,7-2,7-2,7-2,7-2,8-2,8-22
R1jJQi2yR44D_2ileqr8kA,"Luna's Living Kitchen","South End","2000 S Blvd, Ste 300",Charlotte,NC,28203,35.2090265771,-80.8611555105,4.5,214,1,8-21,8-21,8-21,8-21,8-21,8-21,9-15
DOPUavsTUzTcpn3PrK5tUw,"Total Wine & More","Westside","730 S Rampart Blvd",Las Vegas,NV,89145,36.163086,-115.28854,4.5,239,1,8-22,8-22,8-22,8-22,8-23,8-23,8-22
CZKkoMlqu0N0zCFK-3T_Fg,"Spoon","Shadyside","134 S Highland Ave",Pittsburgh,PA,15206,40.4600439843,-79.9252199797,4.0,250,1,17-22,17-22,17-22,17-22,17-23,17-23,17-21
fuW-VCynECpKukrm-9nxdg,"Guy Fieri's El Burro Borracho","","Rio All-suite Hotel And Casino, 3700 W Flamingo Rd",Las Vegas,NV,89103,36.1164467,-115.1848942,3.5,227,1,17-22,17-22,17-22,17-22,17-22,17-22,17-22
KUOa1acSFn6DkO9jp-sn6A,"Famous Dave's Bar-B-Que","Southwest","4390 Blue Diamond Rd",Las Vegas,NV,89139,36.0372728,-115.1984441,3.5,239,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria","Southwest","8090 S Durango Dr",Las Vegas,NV,89113,36.042461,-115.2782,4.0,253,1,11-22,11-22,11-22,11-22,11-22,11-22,11-21
w7r_pDUR56k0raVroQhhww,"Steiner's A Nevada Style Pub","Southeast","8168 Las Vegas Blvd S",Las Vegas,NV,89123,36.0407804215,-115.171651706,4.0,267,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
lMYs3z3Y7977TVMn6OWObA,"Black Bear Diner","","2751 N. Green Valley Pkwy",Henderson,NV,89104,36.0698811698,-115.082818083,3.5,294,1,6-22,6-22,6-22,6-22,6-22,6-22,6-22
tcgmfbWugkHI3FRrjlH6lQ,"Feeney's Restaurant and Bar","","6314 N 12th St",Phoenix,AZ,85014,33.5300239,-112.0567106,4.0,220,1,11-22,11-21,11-22,11-22,11-22,16-22,10-21
-rLP6lfoQmOO_5Pf2bTkqg,"Lazy Jane's","Williamson - Marquette","1358 Williamson St",Madison,WI,53703,43.0853653,-89.3617096,4.0,214,1,7-15,7-15,7-15,7-15,7-15,8-14,8-14
FgTzITgrmvrZqoHvkTSDzA,"Jerome Bettis' Grille 36","North Side","393 N Shore Dr",Pittsburgh,PA,15212,40.4455502,-80.0113372,3.5,286,1,11-22,11-22,11-22,11-22,11-0,11-0,11-22
aZG9Hp8fdgzq37iuB1QTYg,"Carowinds","Steele Creek","14523 Carowinds Blvd",Charlotte,NC,28273,35.1032362,-80.9437367,3.5,210,1,10-22,10-22,10-22,9-18,9-22,10-22,10-22
q3oJ6bNRV3OoJrwc95GOwg,"Dirt Dog","Southwest","8390 S Rainbow Blvd, Ste 100",Las Vegas,NV,89139,36.0360346,-115.2429957,4.5,213,1,11-22,11-22,11-22,11-23,11-23,11-23,11-22
jCNBZnkIFv_0omLVTgNR6Q,"Pure Indian Cuisine","Southeast","1405 E Sunset Rd, Ste 200",Las Vegas,NV,89119,36.0712103,-115.1341397,4.5,259,1,11-0,11-0,11-3,11-3,11-3,11-3,11-3
7dKIMvsTQI6zO-NYdRmrwA,"The Codfather","","1618 E Bell Rd, Ste 101",Phoenix,AZ,85022,33.6409715,-112.0472208,3.5,223,1,10-21,10-21,10-21,10-21,10-21,10-21,10-21
FYqFfaxVRW6pdviONXIoDw,"Fleming's Prime Steakhouse & Wine Bar","Southeast","6515 S Las Vegas Blvd",Las Vegas,NV,89119,36.0695675256,-115.173747385,4.0,267,1,17-22,17-22,17-22,17-22,17-23,17-23,16-22
HyKxWC9PrqlODjO-CBCIZA,"Naked City Pizza On Paradise","Eastside","4608 Paradise Rd",Las Vegas,NV,89169,36.1060079,-115.1509771,4.0,239,1,11-23,11-23,11-23,11-3,11-3,11-3,11-1
3oTVApC-eUzpGjrOVxIr5g,"The Cheesecake Factory","","2402 East Camelback, Space #101",Phoenix,AZ,85016,33.5100084468,-112.029651966,3.5,257,1,11-23,11-23,11-23,11-23,11-0,11-0,10-23
w1fJzm0ladnhvT7Jc0MJ6w,"Executive Men's Grooming by Tony Starks","","785 W Warner Rd, Ste 102",Gilbert,AZ,85233,33.333771529,-111.805938584,5.0,225,1,6-20,6-20,6-20,6-20,6-20,7-18,7-18
kwMJ4KfhEcrk9jiMe-S6wQ,"Mercurio's","Shadyside","5523 Walnut St",Pittsburgh,PA,15232,40.4515766,-79.9328425,4.0,247,1,11-21,11-22,11-22,11-22,11-23,11-23,11-21
1dhPgc7E7IzzpxjHM2LphQ,"Mad Mex - Oakland","Oakland","370 Atwood St",Pittsburgh,PA,15213,40.438019,-79.954209,3.5,228,1,11-2,11-2,11-2,11-2,11-2,11-2,11-2
TtbCOwOpNNzE7fW5CFwyng,"Bosa Donuts","","3722 E Indian School Rd",Phoenix,AZ,85018,33.4954465,-112.0011033,4.0,275,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
xTlmLL2xZZ0xhZ2J16zXQQ,"Holley's Cuppa","Southwest","9265 S Cimarron Rd, Ste 115",Las Vegas,NV,89178,36.019171,-115.270965,4.0,247,1,6-18,6-18,6-18,6-18,6-18,6-18,7-18
JjjlhlQ2LEaQMuAug4fDIA,"Yi Mei Champion Taiwan Deli","Chinatown","3435 S Jones Blvd",Las Vegas,NV,89146,36.126816,-115.2250079,3.5,209,1,7-21,7-21,7-21,7-21,7-21,7-21,7-15
HqlzinXIqYe7aDexEDwSBA,"Angry Crab Shack","","310 N Litchfield Rd",Goodyear,AZ,85338,33.4502610986,-112.358918153,4.0,207,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
ku9ak9cQnIGBCXBtRd61tQ,"Spoke & Wheel","","8525 N Central Ave",Phoenix,AZ,85020,33.5612361,-112.0737398,4.0,220,1,11-21,11-21,11-21,11-21,11-22,10-22,10-21
c35qzLN6ItDpVIoj2uQW4Q,"Ravi Soups","Entertainment District","322 Adelaide Street W",Toronto,ON,M5V 1R1,43.6474909,-79.3919541,4.5,286,1,11-22,11-22,11-22,11-22,11-22,11-20,11-18
if59L5DHM4pPMrCx9HuD8A,"Main Street Station Casino Brewery Hotel","","200 North Main Street",Las Vegas,NV,89101,36.1743204,-115.1452597,3.5,286,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
3_A59jPniLD5ViVuKMYpJw,"Acacia Cafe","","3701 E Indian School Rd",Phoenix,AZ,85018,33.494927,-112.001969,4.0,211,1,7-15,7-15,7-15,7-15,7-15,7-14,7-14
SvCjBtbN1cKElDKPTw9dOA,"Monterey Bay Fish Grotto","Duquesne Heights","1411 Grandview Ave",Pittsburgh,PA,15211,40.439059,-80.021242,4.0,291,1,17-22,17-22,17-22,17-22,17-23,17-23,17-21
YU2XR_ZY-g2VzDpi7KMzEw,"Icy Juicy","Chinatown","3400 S Jones Blvd, Ste 20",Las Vegas,NV,89146,36.1266014497,-115.224371644,3.5,216,1,11-2,11-2,11-2,11-2,11-2,11-2,11-2
Mv7N0bU56dhtoDP-m2JOow,"Sonoma Grille","Downtown","947 Penn Ave",Pittsburgh,PA,15289,40.4444445,-79.996451,3.5,294,1,11-23,11-23,11-23,11-23,11-23,11-23,11-22
KVqWA98XZwGhJ3YbFNi0vw,"Salted Malted Bakery & Creamery","","6584 N Decatur Blvd, Ste 120",North Las Vegas,NV,89084,36.2798653434,-115.205750417,4.5,298,1,11-21,11-21,11-21,11-21,11-22,9-22,9-21
_tdW1CRiHJKJf-nWn7j0eA,"Pristine Cleaning House Cleaning Las Vegas","","3995 W Quail Ave",Las Vegas,NV,89118,36.0836664,-115.1931497,4.0,247,1,8-19,8-19,8-19,8-19,8-19,8-19,8-19
ZDt9V3Gi5OcCKSCt8HfQEQ,"Superior Tire - Goodyear Auto Service Center","Spring Valley","5567 S Rainbow Blvd",Las Vegas,NV,89118,36.0881,-115.244,5.0,226,1,7-18,7-18,7-18,7-18,7-18,7-18,8-17
zbrFk-4ejesAJD8EwcdHxg,"Valle Luna","","16048 N Cave Creek Rd",Phoenix,AZ,85032,33.6329335,-112.031367,3.5,255,1,11-22,11-22,11-22,11-22,11-23,11-23,11-22
IWOQNyRqWrnqQA5K49eK5g,"Hot N Juicy Crawfish","","740 S Mill Ave, Ste 185",Tempe,AZ,85281,33.423003027,-111.940655568,3.5,271,1,12-22,12-22,12-22,12-22,12-23,12-23,12-22
n7V4cD-KqqE3OXk0irJTyA,"GameWorks","Southeast","6587 Las Vegas Blvd S, Ste 171",Las Vegas,NV,89119,36.0682585154,-115.1788768,3.0,264,1,11-0,11-0,11-0,11-0,11-1,10-1,10-0
hDL3Q-GNQlOuE04_zWEMJA,"Krazy Buffet","Westside","8095 W Sahara Ave",Las Vegas,NV,89117,36.1432784,-115.2674831,3.5,273,1,11-20,11-20,11-20,11-20,11-21,11-21,11-21
be_yaOiBVVHngU1jFQV2rA,"Discovery Children's Museum","Downtown","360 Promenade Pl",Las Vegas,NV,89106,36.168662,-115.152538,4.5,203,1,9-16,9-16,9-16,9-16,9-16,10-17,12-17
7wMB3wMbOp0gq3l6nHfOaA,"Ramen Bar","Squirrel Hill","5860 Forbes Ave",Pittsburgh,PA,15217,40.4379625915,-79.9206533432,3.5,201,1,12-22,12-22,12-22,12-22,12-23,12-23,12-22
1gQrMs-I8oKg2p-iRxznzQ,"Soho Chicken + Whiskey","Ohio City","1889 W 25th St",Cleveland,OH,44113,41.4855634,-81.7041418,4.0,228,1,,17-22,17-22,17-22,17-22,17-22,11-14
yy7pPm_QGVRm6exD__Htug,"India Masala Bar & Grill","Eastside","1040 E Flamingo Rd",Las Vegas,NV,89119,36.115142,-115.141869,4.0,241,1,11-22,11-22,11-22,11-22,11-22,11-22,11-22
yKaIT0fnxEj0YVr1DMHvuQ,"Arizona's Dukes of Air","","6938 E Parkway Norte",MESA,AZ,85212,33.339222,-111.683711,5.0,261,1,7-19,7-19,7-19,7-19,7-19,7-19,7-19
Cp-clhAJs3NJRwXpXk_saw,"The Whining Pig","","1612 E Bethany Home Rd",Phoenix,AZ,85016,33.523744,-112.0467307,5.0,299,1,15-0,15-0,15-0,15-2,15-2,15-2,15-22
5Lcit9Zt6TF9bmKoFMhF0g,"Noodle Pot","Chinatown","4215 Spring Mountain Rd, Ste B112",Las Vegas,NV,89102,36.1253970859,-115.196422914,3.5,253,1,10-0,10-0,10-0,10-0,10-0,10-0,10-0
DLJCwHGtbAV31UQ1lnIjlw,"Siena Italian Authentic Trattoria and Deli","Westside","9500 W Sahara Ave",Las Vegas,NV,89117,36.1449499,-115.301818,3.5,230,1,8-1,8-1,8-1,8-1,8-1,8-1,8-23
8OeHn9KCbICuRBs_XiDDUA,"Buffalo Chip Saloon & Steakhouse","","6823 E Cave Creek Rd",Cave Creek,AZ,85331,33.8316835,-111.9345868,3.5,226,1,10-0,10-0,10-0,10-0,10-2,10-2,10-2
2MpSWir6lVaTmJHtLCyP7g,"St-Viateur Bagel","Plateau-Mont-Royal","263 Rue St-Viateur Ouest",Montréal,QC,H2V 1Y1,45.522435,-73.602111,4.0,273,1,6-6,6-6,6-6,6-6,6-6,6-6,6-6
SAfuIUZMXrOnb3LWyvYjDA,"Jun's Korean Restaurant","","8826 S Eastern Ave, Ste 113",Las Vegas,NV,89123,36.029295364,-115.115884515,3.5,215,1,11-21,11-21,11-21,11-21,11-21,11-21,11-21
CK-Gv3vqIlWOrKP4fhT8_g,"D's Six Pax & Dogz","","1118 S Braddock Ave",Pittsburgh,PA,15218,40.432022,-79.893834,4.5,295,1,11-23,11-23,11-23,11-0,11-0,11-0,11-23
fCJrZIzz85_8Uhf072QVnA,"Village Tavern","","8787 N Scottsdale Rd",Scottsdale,AZ,85258,33.5643780085,-111.924469623,4.0,233,1,11-0,11-0,11-0,11-0,11-1,11-1,11-22
gxEkxkqQrrK62DJnXxXDLg,"Smashburger","","1949 E Camelback Rd, Ste 164",Phoenix,AZ,85016,33.5078576,-112.0403713,3.5,204,1,10-22,10-22,10-22,10-22,10-22,10-22,10-22
S1N5-ZXwR4fUIPs6dLnBYQ,"Hue Thai","Chinatown","5115 Spring Mountain Rd, Ste 223",Las Vegas,NV,89146,36.125587,-115.211199,3.5,288,1,9-22,9-22,9-22,9-22,9-22,9-22,9-22
0PMKMyfX1j7Nc4esk1RaMg,"Humble Pie","","21050 N Tatum Blvd",Phoenix,AZ,85050,33.6780427039,-111.978699265,3.5,239,1,11-21,11-21,11-21,11-21,11-22,11-22,11-21
VaKXUpmWTTWDKbpJ3aQdMw,"Buffalo Wild Wings","Southwest","7345 S Durango Dr, Ste 118-121",Las Vegas,NV,89113,36.0551540144,-115.28142949,3.5,271,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
YBLVD61RFdP5H-RGLSIPUw,"Las Vegas Athletic Club","Spring Valley","9615 W Flamingo Rd",Las Vegas,NV,89147,36.1122865423,-115.30134201,3.0,300,1,0-0,0-0,0-0,0-0,0-0,0-0,0-0
